Landmark,X,Y
1,2256,2408
2,859.5,2111.5
3,667.5,1759.5
4,1351.5,1047.5
5,3247.5,951.5
6,3907.5,915.5
7,2575.5,1959.5
8,2487.5,1675.5
9,3107.5,1403.5
10,3071.5,1283.5
11,3559.5,1147.5
12,3703.5,1399.5
