Landmark,X,Y
1,2119.5,2351.5
2,671.5,1975.5
3,475.5,1639.5
4,1047.5,911.5
5,3219.5,727.5
6,3911.5,671.5
7,2455.5,1839.5
8,2339.5,1551.5
9,3091.5,1219.5
10,3059.5,1107.5
11,3511.5,955.5
12,3683.5,1195.5
