Landmark,X,Y
1,2072,2512
2,427.5,2107.5
3,207.5,1727.5
4,915.5,939.5
5,3183.5,667.5
6,4035.5,623.5
7,2407.5,1971.5
8,2283.5,1619.5
9,3079.5,1239.5
10,2999.5,1131.5
11,3619.5,935.5
12,3799.5,1207.5
