Landmark,X,Y
1,1804,2600
2,455.5,1667.5
3,363.5,1255.5
4,1263.5,755.5
5,3523.5,1423.5
6,4255.5,1675.5
7,2351.5,2223.5
8,2407.5,1899.5
9,3203.5,1859.5
10,3187.5,1739.5
11,3751.5,1803.5
12,3847.5,2111.5
