Landmark,X,Y
1,1908,2608
2,435.5,1727.5
3,335.5,1279.5
4,1279.5,763.5
5,3451.5,1215.5
6,4275.5,1419.5
7,2411.5,2159.5
8,2411.5,1823.5
9,3211.5,1715.5
10,3199.5,1599.5
11,3775.5,1575.5
12,3891.5,1895.5
