Landmark,X,Y
1,2340,2620
2,1043.5,2107.5
3,919.5,1783.5
4,1519.5,1219.5
5,3491.5,1299.5
6,4127.5,1283.5
7,2707.5,2191.5
8,2623.5,1935.5
9,3327.5,1715.5
10,3283.5,1615.5
11,3731.5,1515.5
12,3911.5,1743.5
