Landmark,X,Y
1,1772,2608
2,855.5,1763.5
3,831.5,1375.5
4,1623.5,1079.5
5,3279.5,1771.5
6,3815.5,2023.5
7,2279.5,2331.5
8,2319.5,2071.5
9,2967.5,2103.5
10,2975.5,2003.5
11,3427.5,2087.5
12,3431.5,2339.5
