Landmark,X,Y
1,2508,2612
2,967.5,2139.5
3,771.5,1811.5
4,1419.5,1075.5
5,3771.5,1047.5
6,4443.5,1075.5
7,2875.5,2107.5
8,2819.5,1799.5
9,3551.5,1519.5
10,3531.5,1411.5
11,3983.5,1307.5
12,4207.5,1551.5
