Landmark,X,Y
1,1928,2680
2,519.5,2127.5
3,355.5,1755.5
4,935.5,1075.5
5,3263.5,1159.5
6,3971.5,1191.5
7,2355.5,2171.5
8,2291.5,1867.5
9,3047.5,1627.5
10,3011.5,1507.5
11,3475.5,1411.5
12,3679.5,1699.5
