Landmark,X,Y
1,1996,2376
2,559.5,1855.5
3,351.5,1431.5
4,971.5,747.5
5,3295.5,707.5
6,4035.5,699.5
7,2459.5,1811.5
8,2407.5,1471.5
9,3115.5,1195.5
10,3067.5,1087.5
11,3519.5,955.5
12,3791.5,1239.5
