Landmark,X,Y
1,2180,2756
2,899.5,2207.5
3,771.5,1871.5
4,1359.5,1331.5
5,3339.5,1415.5
6,3967.5,1467.5
7,2535.5,2339.5
8,2455.5,2071.5
9,3175.5,1851.5
10,3131.5,1735.5
11,3571.5,1679.5
12,3735.5,1915.5
