Landmark,X,Y
1,2132,2372
2,783.5,1891.5
3,555.5,1539.5
4,1119.5,843.5
5,3367.5,779.5
6,4131.5,803.5
7,2511.5,1879.5
8,2435.5,1563.5
9,3219.5,1275.5
10,3183.5,1155.5
11,3655.5,1047.5
12,3883.5,1307.5
