Landmark,X,Y
1,1732,2360
2,615.5,1395.5
3,591.5,1063.5
4,1411.5,639.5
5,3415.5,1383.5
6,4067.5,1667.5
7,2251.5,2059.5
8,2283.5,1743.5
9,3115.5,1779.5
10,3115.5,1655.5
11,3579.5,1735.5
12,3671.5,2031.5
