Landmark,X,Y
1,1736,2440
2,303.5,1779.5
3,131.5,1395.5
4,871.5,767.5
5,3159.5,1043.5
6,3939.5,1135.5
7,2175.5,2011.5
8,2119.5,1667.5
9,2907.5,1503.5
10,2859.5,1363.5
11,3483.5,1343.5
12,3607.5,1607.5
