Landmark,X,Y
1,2140,3168
2,451.5,2719.5
3,235.5,2335.5
4,903.5,1519.5
5,3391.5,1319.5
6,4151.5,1295.5
7,2459.5,2619.5
8,2379.5,2235.5
9,3195.5,1859.5
10,3123.5,1751.5
11,3671.5,1595.5
12,3899.5,1875.5
