Landmark,X,Y
1,1792,2532
2,351.5,1603.5
3,259.5,1235.5
4,1143.5,651.5
5,3555.5,1215.5
6,4255.5,1399.5
7,2335.5,2091.5
8,2323.5,1739.5
9,3163.5,1663.5
10,3155.5,1515.5
11,3747.5,1547.5
12,3859.5,1863.5
