Landmark,X,Y
1,2184,2496
2,895.5,1723.5
3,795.5,1359.5
4,1651.5,863.5
5,3651.5,1347.5
6,4347.5,1503.5
7,2691.5,2119.5
8,2663.5,1831.5
9,3403.5,1747.5
10,3375.5,1635.5
11,3907.5,1643.5
12,3983.5,1923.5
