Landmark,X,Y
1,2080,2416
2,623.5,1607.5
3,511.5,1187.5
4,1363.5,635.5
5,3671.5,1051.5
6,4247.5,1151.5
7,2595.5,1975.5
8,2579.5,1631.5
9,3379.5,1507.5
10,3359.5,1375.5
11,3887.5,1383.5
12,4019.5,1667.5
