Landmark,X,Y
1,1436,2492
2,395.5,1495.5
3,383.5,1115.5
4,1327.5,831.5
5,3059.5,1643.5
6,3703.5,2007.5
7,1963.5,2227.5
8,2027.5,1947.5
9,2767.5,2031.5
10,2783.5,1931.5
11,3263.5,2039.5
12,3283.5,2335.5
