Landmark,X,Y
1,2100,2576
2,647.5,2287.5
3,415.5,1967.5
4,951.5,1179.5
5,3119.5,935.5
6,3843.5,847.5
7,2399.5,2035.5
8,2315.5,1739.5
9,2975.5,1411.5
10,2919.5,1287.5
11,3515.5,1127.5
12,3623.5,1367.5
