Landmark,X,Y
1,2072,2824
2,443.5,2351.5
3,215.5,1963.5
4,963.5,1183.5
5,3387.5,1067.5
6,4195.5,1067.5
7,2435.5,2303.5
8,2383.5,1939.5
9,3223.5,1603.5
10,3163.5,1487.5
11,3687.5,1343.5
12,3923.5,1631.5
