Landmark,X,Y
1,2044,2244
2,807.5,1663.5
3,619.5,1283.5
4,1303.5,695.5
5,3355.5,943.5
6,3979.5,1039.5
7,2439.5,1819.5
8,2419.5,1539.5
9,3127.5,1359.5
10,3107.5,1259.5
11,3571.5,1219.5
12,3707.5,1451.5
